VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount,total_amount
1,2015-01-15 19:13:01 +00:00,2015-01-15 19:36:38 +00:00,1,6.7,-74.00848389,40.70407867,-73.96897888,40.76848602,22,4.75,28.55
1,2015-01-15 19:13:01 +00:00,2015-01-15 19:23:45 +00:00,1,0.9,-73.97260284,40.75516129,-73.97116089,40.76460266,8,1.2,11
1,2015-01-15 19:13:01 +00:00,2015-01-15 19:20:57 +00:00,1,1,-73.98403931,40.74912643,-73.97574615,40.74349213,7,3,11.8
1,2015-01-15 19:13:02 +00:00,2015-01-15 19:23:19 +00:00,1,2.2,-73.97816467,40.7771492,-73.962883,40.80405426,9.5,2.25,13.55
1,2015-01-15 19:13:02 +00:00,2015-01-15 19:24:48 +00:00,2,2,-73.94631195,40.77307892,-73.97509766,40.77775574,10,0,11.8
1,2015-01-15 19:13:02 +00:00,2015-01-15 19:25:20 +00:00,1,1.1,-74.00674438,40.73039627,-73.99176025,40.72689056,9,0,10.8
1,2015-01-15 19:13:02 +00:00,2015-01-15 19:20:01 +00:00,1,0.8,-73.97872162,40.75767517,-73.9901123,40.75677872,6,1.55,9.35
1,2015-01-15 19:13:02 +00:00,2015-01-15 19:21:22 +00:00,1,1.5,-73.97228241,40.78227615,-73.95555878,40.7695961,8,0,9.8
1,2015-01-15 19:13:02 +00:00,2015-01-15 19:23:35 +00:00,1,2,-73.96947479,40.76101685,-73.97019958,40.78387833,10,2.36,14.16
1,2015-01-15 19:13:02 +00:00,2015-01-15 19:37:26 +00:00,1,10.1,-73.99093628,40.73734283,-73.87297058,40.77439117,30.5,7.5,45.13
1,2015-01-15 19:13:02 +00:00,2015-01-15 19:29:11 +00:00,1,1.9,-73.99550629,40.7399559,-73.97821045,40.76457214,11.5,2.66,15.96
1,2015-01-15 19:13:03 +00:00,2015-01-15 19:23:44 +00:00,1,1.3,-73.99995422,40.73801041,-73.98490143,40.74216843,8,0,9.8
1,2015-01-15 19:13:03 +00:00,2015-01-15 19:21:41 +00:00,1,1.7,-73.99456024,40.74491119,-74.00492859,40.723423,8,1,10.8
1,2015-01-15 19:13:03 +00:00,2015-01-15 19:21:59 +00:00,1,2.1,-73.96523285,40.76344681,-73.97614288,40.78122711,9,1.5,12.3
1,2015-01-15 19:13:04 +00:00,2015-01-15 19:26:25 +00:00,1,1.5,-74.00054169,40.72740173,-73.98989105,40.74695969,10,0,11.8
1,2015-01-15 19:13:04 +00:00,2015-01-15 19:31:10 +00:00,1,4.5,-73.98243713,40.75938797,-74.01439667,40.7166748,16.5,3.66,21.96
1,2015-01-15 19:13:05 +00:00,2015-01-15 19:28:06 +00:00,1,2.8,-73.99077606,40.75594711,-73.97383118,40.78922272,12.5,2.85,17.15
1,2015-01-15 19:13:05 +00:00,2015-01-15 19:18:55 +00:00,1,0.6,-73.98219299,40.77323151,-73.98220062,40.766922,5.5,1.46,8.76
1,2015-01-15 19:13:05 +00:00,2015-01-15 19:22:27 +00:00,1,1.2,-73.98255157,40.76843643,-73.99520874,40.76052856,7.5,0,9.3
1,2015-01-15 19:13:05 +00:00,2015-01-15 19:15:28 +00:00,1,0.5,-73.99395752,40.73944855,-73.98952484,40.73431396,3.5,1.05,6.35
1,2015-01-15 19:13:05 +00:00,2015-01-15 19:24:22 +00:00,1,1.1,-73.99142456,40.75006104,-73.98160553,40.75568771,8.5,0,10.3
1,2015-01-15 19:19:03 +00:00,2015-01-15 19:24:55 +00:00,1,0.8,-73.97466278,40.79285431,-73.97653961,40.7833252,6,0,7.8
1,2015-01-15 19:19:04 +00:00,2015-01-15 19:23:13 +00:00,1,0.6,-73.97014618,40.75756073,-73.96987152,40.75225067,4.5,1.26,7.56
1,2015-01-15 19:19:04 +00:00,2015-01-15 19:28:56 +00:00,1,1.4,-74.00736237,40.7433815,-73.98522186,40.73259354,8,1,10.8
1,2015-01-15 19:19:05 +00:00,2015-01-15 19:31:56 +00:00,1,2,-73.98558044,40.74734116,-73.99107361,40.72380066,10,2.35,14.15
1,2015-01-15 19:19:05 +00:00,2015-01-15 19:34:05 +00:00,1,2.2,-73.98232269,40.77514648,-73.98362732,40.75579071,11.5,2.65,15.95
1,2015-01-15 19:19:06 +00:00,2015-01-15 19:32:30 +00:00,1,1.6,-73.96431732,40.77444077,-73.96100616,40.75931549,10,0,11.8
1,2015-01-15 19:19:06 +00:00,2015-01-15 19:26:32 +00:00,1,1.8,-73.95847321,40.81018829,-73.96777344,40.78766251,8,0,9.8
1,2015-01-15 19:19:06 +00:00,2015-01-15 19:35:13 +00:00,2,2.3,-73.98907471,40.73626709,-73.98680115,40.76202011,12,2.76,16.56
1,2015-01-15 19:19:06 +00:00,2015-01-15 19:24:58 +00:00,1,1.1,-73.99686432,40.74181747,-74.00656128,40.73028946,6,0,7.8
1,2015-01-15 19:19:07 +00:00,2015-01-15 19:40:50 +00:00,1,3.1,-73.98777771,40.75424957,-73.98368835,40.72219467,15.5,3.45,20.75
1,2015-01-15 19:19:07 +00:00,2015-01-15 19:22:51 +00:00,1,0.6,-73.97142792,40.7602272,-73.97434998,40.7532959,4.5,1.5,7.8
1,2015-01-15 19:19:07 +00:00,2015-01-15 19:26:41 +00:00,2,1.4,-73.96537781,40.76171875,-73.95109558,40.77473831,7,0,8.8
1,2015-01-15 19:19:08 +00:00,2015-01-15 19:31:35 +00:00,2,1.3,-73.98584747,40.75257492,-73.96803284,40.75562668,9,2.7,13.5
1,2015-01-15 19:19:08 +00:00,2015-01-15 19:23:59 +00:00,1,0.6,-73.98697662,40.74160385,-73.99160767,40.74808121,5,0,6.8
1,2015-01-15 19:19:08 +00:00,2015-01-15 19:30:53 +00:00,1,1.8,-73.97884369,40.76203156,-73.98352051,40.78147888,10,2.95,14.75
1,2015-01-15 19:19:08 +00:00,2015-01-15 19:30:15 +00:00,1,1.7,-73.98823547,40.731884,-74.00691223,40.72708893,9,0,10.8
1,2015-01-15 19:19:08 +00:00,2015-01-15 19:25:30 +00:00,1,0.8,-73.98516083,40.74158859,-73.99199677,40.74906921,6,1.95,9.75
1,2015-01-15 19:19:09 +00:00,2015-01-15 19:30:39 +00:00,2,1.6,-73.98420715,40.74265289,-73.97182465,40.76268387,9,1,11.8
1,2015-01-15 19:19:09 +00:00,2015-01-15 19:25:46 +00:00,1,1.4,-73.98327637,40.75148773,-73.99549103,40.73331451,7,1.75,10.55
1,2015-01-15 19:19:09 +00:00,2015-01-15 19:25:01 +00:00,1,1.1,-74.01258087,40.71573639,-74.00698853,40.72939682,6.5,1.66,9.96
1,2015-01-15 19:19:09 +00:00,2015-01-15 19:28:39 +00:00,1,1.6,-73.97718811,40.76412201,-73.99207306,40.74895859,8,0,9.8
1,2015-01-15 19:27:10 +00:00,2015-01-15 19:29:47 +00:00,2,0.5,-73.97199249,40.75967407,-73.96842957,40.75452423,4,0,5.8
1,2015-01-15 19:27:10 +00:00,2015-01-15 19:37:41 +00:00,1,1.3,-73.98122406,40.7658577,-73.96446991,40.77012253,8,0,9.8
1,2015-01-15 19:27:10 +00:00,2015-01-15 19:46:49 +00:00,1,2.7,-73.97646332,40.74723053,-73.98155212,40.77277756,14,3.15,18.95
1,2015-01-15 19:27:10 +00:00,2015-01-15 19:39:40 +00:00,1,1.8,-73.98072052,40.74488068,-74.00102234,40.7291069,10,2.35,14.15
1,2015-01-15 19:27:11 +00:00,2015-01-15 19:36:40 +00:00,2,1.4,-73.99055481,40.74187851,-73.9865036,40.72654343,8,0,9.8
1,2015-01-15 19:27:11 +00:00,2015-01-15 19:58:40 +00:00,1,9,-73.87260437,40.77365112,-73.9790802,40.76450348,31,5,37.8
1,2015-01-15 19:27:11 +00:00,2015-01-15 19:46:33 +00:00,1,2.4,-73.9640274,40.75698471,-73.98552704,40.77807617,13,0,14.8
1,2015-01-15 19:27:11 +00:00,2015-01-15 19:33:08 +00:00,4,0.7,-74.00563049,40.75090027,-74.00430298,40.74239731,5.5,2.15,9.45
1,2015-01-15 19:27:11 +00:00,2015-01-15 19:32:59 +00:00,1,1.3,-73.98192596,40.74821472,-73.99389648,40.73425674,6.5,1.65,9.95
1,2015-01-15 19:27:12 +00:00,2015-01-15 19:31:58 +00:00,1,0.4,-73.98206329,40.76399231,-73.98425293,40.7582016,4.5,0,6.3
1,2015-01-15 19:27:12 +00:00,2015-01-15 19:33:21 +00:00,2,0.7,-73.97931671,40.74938583,-73.97109985,40.75492859,6,2.3,10.1
1,2015-01-15 19:27:12 +00:00,2015-01-15 19:36:40 +00:00,1,1.3,-73.97937012,40.72746277,-73.99534607,40.72185135,8,1.95,11.75
1,2015-01-15 19:27:12 +00:00,2015-01-15 19:31:03 +00:00,1,0.9,-73.99224091,40.74875641,-73.9885025,40.74040604,5,1.35,8.15
1,2015-01-15 19:27:13 +00:00,2015-01-15 19:33:33 +00:00,1,0.9,-74.00528717,40.72845078,-73.99210358,40.72570038,6,1.55,9.35
1,2015-01-15 19:27:13 +00:00,2015-01-15 19:49:19 +00:00,1,7.7,-74.00691986,40.70494843,-73.94908142,40.78258896,23,2,26.8
1,2015-01-15 19:27:13 +00:00,2015-01-15 19:34:14 +00:00,1,1.1,-73.99142456,40.73107529,-74.00087738,40.74184036,6.5,1.65,9.95
1,2015-01-15 19:27:14 +00:00,2015-01-15 19:30:04 +00:00,1,0.5,-73.99172974,40.73208237,-73.98376465,40.72846603,4,0.58,6.38
1,2015-01-15 19:27:14 +00:00,2015-01-15 19:35:26 +00:00,1,1.2,-73.98936462,40.75224686,-73.99771118,40.73796082,7.5,1.85,11.15
1,2015-01-15 19:27:14 +00:00,2015-01-15 19:39:19 +00:00,1,1.1,-73.98078156,40.73803711,-73.99086761,40.73644638,9,2.7,13.5
1,2015-01-15 19:27:15 +00:00,2015-01-15 19:35:04 +00:00,1,1.1,-73.99620819,40.7502861,-73.99820709,40.74560928,6,0,7.8
1,2015-01-15 20:12:21 +00:00,2015-01-15 20:13:10 +00:00,1,0.2,-73.97148132,40.79314041,-73.96904755,40.79585648,3,0,4.3
1,2015-01-15 20:12:21 +00:00,2015-01-15 20:34:38 +00:00,1,3.4,-73.95418549,40.78417969,-73.98973083,40.7515564,16.5,0,17.8
1,2015-01-15 20:12:21 +00:00,2015-01-15 20:17:33 +00:00,1,0.5,-73.9901886,40.73358917,-73.99988556,40.73788071,5,1.25,7.55
1,2015-01-15 20:12:21 +00:00,2015-01-15 20:23:16 +00:00,2,1.2,-73.98742676,40.78045654,-73.97320557,40.78504944,8.5,2.45,12.25
1,2015-01-15 20:12:21 +00:00,2015-01-15 20:28:45 +00:00,1,9.5,-73.87446594,40.77403259,-73.74451447,40.74816895,27,5.65,33.95
1,2015-01-15 20:12:22 +00:00,2015-01-15 20:27:31 +00:00,3,2.3,-73.97528076,40.76145554,-73.9825058,40.73563766,11.5,2.55,15.35
1,2015-01-15 20:12:22 +00:00,2015-01-15 20:19:26 +00:00,1,0.4,-73.99167633,40.74882889,-73.98792267,40.75035095,6,0,7.3
1,2015-01-15 20:12:22 +00:00,2015-01-15 20:29:09 +00:00,1,3.4,-73.9750824,40.75050354,-73.98040771,40.78551102,14,3.05,18.35
1,2015-01-15 20:12:23 +00:00,2015-01-15 20:17:48 +00:00,1,0.7,-73.98739624,40.7417717,-73.98275757,40.7506218,5.5,1.35,8.15
1,2015-01-15 20:12:23 +00:00,2015-01-15 20:23:44 +00:00,1,2.5,-74.00458527,40.75191879,-74.00540924,40.72586823,10.5,0,11.8
1,2015-01-15 20:12:23 +00:00,2015-01-15 20:17:06 +00:00,2,0.7,-73.97449493,40.76194382,-73.98036957,40.7543335,5,0,6.3
1,2015-01-15 20:12:24 +00:00,2015-01-15 20:25:52 +00:00,1,1.5,-73.97451019,40.76088333,-73.99178314,40.7495575,9.5,2.16,12.96
1,2015-01-15 20:12:24 +00:00,2015-01-15 20:15:11 +00:00,1,0.5,-73.95549011,40.77973938,-73.9516983,40.77455902,4,0,5.3
1,2015-01-15 20:12:24 +00:00,2015-01-15 20:46:11 +00:00,1,12.8,-73.97858429,40.7626152,-73.85464478,40.71115112,39,11.4,57.03
1,2015-01-15 20:12:25 +00:00,2015-01-15 20:42:48 +00:00,1,9.6,-73.97428131,40.75203705,-73.95149994,40.68234253,31,2,34.3
1,2015-01-15 20:12:25 +00:00,2015-01-15 20:18:42 +00:00,1,1,-73.98425293,40.76145935,-73.98246002,40.75127029,6,2.15,9.45
1,2015-01-15 20:12:25 +00:00,2015-01-15 20:20:58 +00:00,1,2.7,-73.95868683,40.76865005,-73.93453217,40.7971611,9.5,0,10.8
1,2015-01-15 20:12:26 +00:00,2015-01-15 20:29:31 +00:00,1,8.7,-73.87303925,40.77412033,-73.96924591,40.75383759,25.5,6.4,38.53
1,2015-01-15 20:12:27 +00:00,2015-01-15 20:19:50 +00:00,1,1.3,-73.99316406,40.75088882,-74.00656128,40.73736191,7,1.65,9.95
1,2015-01-15 20:12:27 +00:00,2015-01-15 20:29:47 +00:00,2,2.2,-73.96879578,40.75456238,-74.00267029,40.7606926,12.5,0,13.8
1,2015-01-15 20:12:27 +00:00,2015-01-15 20:37:47 +00:00,3,7.9,-74.00858307,40.71621323,-73.95029449,40.78084564,26.5,5.2,33
1,2015-01-15 20:12:28 +00:00,2015-01-15 20:18:06 +00:00,1,1,-74.00987244,40.70998383,-74.00817871,40.72244644,6,0,7.3
1,2015-01-15 20:33:44 +00:00,2015-01-15 20:44:40 +00:00,1,2.7,-73.98011017,40.71399307,-73.97601318,40.7449379,11.5,3.2,16
1,2015-01-15 20:33:44 +00:00,2015-01-15 20:40:56 +00:00,1,1.2,-73.997612,40.75668716,-73.97724915,40.74854279,7,1.65,9.95
1,2015-01-15 20:33:44 +00:00,2015-01-15 20:38:29 +00:00,1,0.7,-74.01116943,40.70325089,-74.01726532,40.70869827,5.5,1.35,8.15
1,2015-01-15 20:33:45 +00:00,2015-01-15 20:38:16 +00:00,2,0.6,-74.00391388,40.74976349,-73.99584198,40.74344254,5,1.25,7.55
1,2015-01-15 20:33:46 +00:00,2015-01-15 21:08:37 +00:00,1,19.3,-73.97588348,40.75153351,-73.95727539,40.57636642,52.5,5,64.13
1,2015-01-15 20:33:46 +00:00,2015-01-15 20:52:06 +00:00,2,7.4,-73.98907471,40.72153473,-73.88088226,40.7417717,23,7.29,31.59
1,2015-01-15 20:33:46 +00:00,2015-01-15 20:41:11 +00:00,1,1,-73.99163055,40.72702789,-74.00443268,40.72470474,6.5,1.56,9.36
1,2015-01-15 20:33:46 +00:00,2015-01-15 20:40:08 +00:00,1,1,-73.9813385,40.76442337,-73.99101257,40.75052261,6,0,7.3
2,2015-01-15 14:18:54 +00:00,2015-01-15 14:40:56 +00:00,1,1.61,-73.98306274,40.74701309,-73.99542999,40.75967026,14.5,0,15.3
2,2015-01-15 14:18:54 +00:00,2015-01-15 14:31:10 +00:00,1,1.26,-73.98445129,40.74284744,-73.97438812,40.75830841,9,1.5,11.3
2,2015-01-15 14:18:54 +00:00,2015-01-15 14:33:53 +00:00,2,1.15,-73.9801712,40.73933029,-73.99224091,40.74942017,10.5,2.1,13.4
2,2015-01-15 14:18:54 +00:00,2015-01-15 14:39:56 +00:00,1,5.55,-73.96938324,40.80046463,-73.98623657,40.74606323,20,4,24.8
2,2015-01-15 14:18:54 +00:00,2015-01-15 14:37:16 +00:00,1,3.53,-73.98554993,40.74678802,-74.00852203,40.72265244,15,3,18.8
2,2015-01-15 14:18:54 +00:00,2015-01-15 14:33:04 +00:00,1,1.16,-73.98339081,40.74966812,-73.97302246,40.75838089,9.5,0,10.3
2,2015-01-15 14:18:54 +00:00,2015-01-15 14:22:51 +00:00,1,0.41,-73.96382904,40.7681427,-73.96774292,40.77021408,4.5,0.9,6.2
2,2015-01-15 14:18:55 +00:00,2015-01-15 14:25:21 +00:00,6,0.86,-73.97737885,40.75378418,-73.97827148,40.76271439,6,1.8,8.6
2,2015-01-15 14:18:55 +00:00,2015-01-15 14:25:01 +00:00,1,1.1,-73.97511292,40.7612381,-73.98618317,40.75009918,6,1.2,8
2,2015-01-15 14:18:56 +00:00,2015-01-15 14:21:15 +00:00,2,0.59,-73.99713898,40.74198532,-74.00449371,40.74191666,4,1,5.8
2,2015-01-15 14:18:57 +00:00,2015-01-15 14:25:53 +00:00,6,1.03,-73.96923828,40.7666893,-73.9733429,40.75502396,6.5,0,7.3
2,2015-01-15 14:18:57 +00:00,2015-01-15 14:35:31 +00:00,1,1.3,-73.97254944,40.75598526,-73.99051666,40.75508881,11,2.2,14
2,2015-01-15 14:18:58 +00:00,2015-01-15 14:24:33 +00:00,5,0.64,-73.98699188,40.75536346,-73.99285889,40.74804688,5.5,1.1,7.4
2,2015-01-15 14:18:58 +00:00,2015-01-15 14:31:48 +00:00,1,1.73,-73.99453735,40.72603989,-73.97943115,40.74964142,10,0,10.8
2,2015-01-15 14:18:58 +00:00,2015-01-15 14:26:15 +00:00,5,0.87,-73.9793396,40.74975967,-73.98491669,40.74438095,6.5,1.3,8.6
2,2015-01-15 14:18:58 +00:00,2015-01-15 14:24:45 +00:00,1,1,-73.98171997,40.7700119,-73.97615051,40.75944519,6,1.2,8
2,2015-01-15 14:18:59 +00:00,2015-01-15 14:22:30 +00:00,1,0.78,-73.97345734,40.7635498,-73.98056793,40.75388336,4.5,0.9,6.2
2,2015-01-15 14:18:59 +00:00,2015-01-15 14:22:24 +00:00,2,0.9,-73.96206665,40.75933838,-73.95398712,40.77061081,5,0,5.8
2,2015-01-15 14:18:59 +00:00,2015-01-15 14:25:09 +00:00,1,0.71,-73.99845886,40.74538803,-74.00525665,40.75128555,5.5,0,6.3
2,2015-01-15 14:18:59 +00:00,2015-01-15 14:37:28 +00:00,1,2.28,-74.0071106,40.72851944,-73.98696136,40.75077057,13,2,15.8
2,2015-01-15 14:18:59 +00:00,2015-01-15 14:28:40 +00:00,1,0.69,-73.96471405,40.76406097,-73.9560318,40.7659874,7.5,2.25,10.55
2,2015-01-15 09:04:00 +00:00,2015-01-15 09:26:28 +00:00,1,2.42,-73.99993896,40.73820877,-74.01261139,40.70677948,15,0,15.8
2,2015-01-15 09:04:00 +00:00,2015-01-15 09:26:02 +00:00,6,1.55,-74.0056076,40.72037888,-74.01183319,40.70472336,13.5,4,18.3
2,2015-01-15 09:04:00 +00:00,2015-01-15 09:35:23 +00:00,2,8.04,-73.98918152,40.68138123,-73.96625519,40.75294113,27.5,0,28.3
2,2015-01-15 09:04:00 +00:00,2015-01-15 09:11:43 +00:00,1,0.72,-73.9849472,40.75490189,-73.97531128,40.75849533,6.5,1.3,8.6
2,2015-01-15 09:04:01 +00:00,2015-01-15 09:14:21 +00:00,1,1.27,-73.98908997,40.77682114,-73.97669983,40.76564026,8,1.5,10.3
2,2015-01-15 09:04:01 +00:00,2015-01-15 09:13:57 +00:00,1,1.17,-73.99198151,40.73820877,-73.99436188,40.72857666,7,0,7.8
2,2015-01-15 09:04:01 +00:00,2015-01-15 09:28:05 +00:00,1,1.67,-73.9834137,40.73432922,-73.97372437,40.75212479,15,3.75,19.55
2,2015-01-15 09:04:01 +00:00,2015-01-15 09:18:59 +00:00,1,2.85,-73.99627686,40.72221375,-74.00048065,40.75283051,12.5,1,14.3
2,2015-01-15 09:04:02 +00:00,2015-01-15 09:09:53 +00:00,1,0.74,-73.98377991,40.76583862,-73.97237396,40.76471329,5.5,0,6.3
2,2015-01-15 09:04:02 +00:00,2015-01-15 09:06:06 +00:00,1,0.28,-73.97660828,40.7542572,-73.97268677,40.75064087,3.5,0,4.3
2,2015-01-15 09:04:03 +00:00,2015-01-15 09:10:01 +00:00,1,1.07,-73.97914124,40.75609207,-73.98892212,40.74221039,6,0,6.8
2,2015-01-15 09:04:04 +00:00,2015-01-15 09:28:23 +00:00,2,8.44,-73.98423767,40.74020767,-73.92003632,40.82806778,26.5,4,31.3
2,2015-01-15 09:04:04 +00:00,2015-01-15 09:18:44 +00:00,5,1.36,-73.98873901,40.75910568,-73.98417664,40.74888611,10.5,2.1,13.4
2,2015-01-15 09:04:05 +00:00,2015-01-15 09:45:22 +00:00,1,5.57,-73.99088287,40.75601959,-73.92472839,40.76488876,27.5,0,28.3
2,2015-01-15 09:04:05 +00:00,2015-01-15 09:25:54 +00:00,1,2.7,-73.99372101,40.74170685,-73.96575165,40.76842117,15,3,18.8
2,2015-01-15 09:04:05 +00:00,2015-01-15 09:19:19 +00:00,6,1.46,-74.00047302,40.7183075,-74.0117569,40.70304108,10.5,2.1,13.4
2,2015-01-15 09:04:06 +00:00,2015-01-15 09:10:56 +00:00,2,0.82,-74.00515747,40.71843338,-73.99739838,40.72471237,6,1,7.8
2,2015-01-15 09:04:06 +00:00,2015-01-15 09:18:44 +00:00,2,1.46,-73.97850037,40.74808884,-73.96925354,40.76348877,10.5,0,11.3
2,2015-01-15 09:04:07 +00:00,2015-01-15 09:09:07 +00:00,1,0.7,-73.98105621,40.75810242,-73.98012543,40.76474762,5,1.25,7.05
2,2015-01-15 09:04:07 +00:00,2015-01-15 09:32:28 +00:00,2,7.73,-73.8651123,40.77119064,-73.95742035,40.71619415,24.5,0,25.3
2,2015-01-15 09:04:07 +00:00,2015-01-15 09:13:30 +00:00,2,1.39,-73.99308777,40.74824142,-73.9911499,40.73295593,8,2,10.8
2,2015-01-15 09:04:08 +00:00,2015-01-15 09:12:02 +00:00,1,1.58,-73.95294189,40.78038025,-73.97628784,40.78815079,7.5,1.2,9.5
1,2015-01-15 21:25:44 +00:00,2015-01-15 21:39:54 +00:00,1,2,-73.97396851,40.76316071,-74.00283051,40.7604866,11.5,2.56,15.36
1,2015-01-15 21:25:44 +00:00,2015-01-15 21:30:41 +00:00,1,1.2,-73.9838028,40.76557159,-73.97891235,40.78001404,6,0,7.3
1,2015-01-15 21:25:44 +00:00,2015-01-15 21:30:38 +00:00,1,0.7,-73.95201874,40.76940918,-73.96066284,40.76707077,5.5,1.35,8.15
1,2015-01-15 21:25:44 +00:00,2015-01-15 21:39:50 +00:00,1,2.4,-73.9721756,40.74547195,-74.00262451,40.74479294,11.5,2.55,15.35
1,2015-01-15 21:25:45 +00:00,2015-01-15 21:29:53 +00:00,1,1.1,-73.99201965,40.74173355,-74.0012207,40.73391342,5,0,6.3
1,2015-01-15 21:25:45 +00:00,2015-01-15 21:54:28 +00:00,2,18,-73.7820282,40.64453888,-73.97891998,40.73102188,52,12,70.13
1,2015-01-15 21:25:45 +00:00,2015-01-15 21:32:18 +00:00,1,0.9,-73.97480774,40.75630188,-73.98627472,40.76197052,6,1.45,8.75
1,2015-01-15 21:25:45 +00:00,2015-01-15 21:39:23 +00:00,1,2.7,-73.99433899,40.72671127,-73.97198486,40.75976181,12,2.66,15.96
1,2015-01-15 21:25:45 +00:00,2015-01-15 21:34:57 +00:00,1,1.9,-73.97827148,40.75242233,-73.9957962,40.73305511,8.5,1.5,11.3
1,2015-01-15 21:25:46 +00:00,2015-01-15 21:43:13 +00:00,1,4.8,-73.97775269,40.74229431,-73.94159698,40.7005043,17,4,22.3
1,2015-01-15 21:25:46 +00:00,2015-01-15 21:49:08 +00:00,1,4.7,-73.98228455,40.76525497,-73.95166016,40.72551727,19,4.05,24.35
1,2015-01-15 21:25:46 +00:00,2015-01-15 21:29:37 +00:00,1,0.6,-73.9785614,40.77761078,-73.98417664,40.76998138,5,1.25,7.55
1,2015-01-15 21:25:46 +00:00,2015-01-15 21:46:13 +00:00,1,6.9,-74.00596619,40.70615387,-73.95096588,40.77783966,23,6.07,30.37
1,2015-01-15 21:25:46 +00:00,2015-01-15 21:44:31 +00:00,1,4,-74.00676727,40.71377182,-73.9715271,40.67364883,15.5,3,19.8
1,2015-01-15 21:25:46 +00:00,2015-01-15 21:38:20 +00:00,1,1.9,-73.96179199,40.7710762,-73.98561096,40.75956726,10.5,2.35,14.15
1,2015-01-15 21:25:47 +00:00,2015-01-15 21:31:55 +00:00,2,1.2,-73.96131134,40.79660416,-73.95295715,40.78915787,6.5,0,7.8
1,2015-01-15 21:25:47 +00:00,2015-01-15 21:45:46 +00:00,1,5.5,-73.9619751,40.77946472,-73.9029007,40.74887466,19,0,20.3
1,2015-01-15 21:25:48 +00:00,2015-01-15 21:39:40 +00:00,1,4.7,-73.97496033,40.74993515,-73.94482422,40.80754852,15,0,16.3
1,2015-01-15 21:25:48 +00:00,2015-01-15 21:49:16 +00:00,1,4.1,-73.99209595,40.73810577,-73.95869446,40.7168541,18.5,3.95,23.75
1,2015-01-15 21:25:48 +00:00,2015-01-15 21:29:41 +00:00,1,0.5,-73.99755096,40.72434235,-74.00049591,40.7183075,4.5,0,5.8
1,2015-01-15 21:25:48 +00:00,2015-01-15 21:31:59 +00:00,1,0.7,-73.96984863,40.76548386,-73.95800781,40.76097107,6,1,8.3
2,2015-01-15 13:19:17 +00:00,2015-01-15 13:20:49 +00:00,1,0.54,-73.9665451,40.75356674,-73.96179962,40.75986481,3.5,0,4.3
2,2015-01-15 13:19:18 +00:00,2015-01-15 13:23:13 +00:00,1,0.47,-73.9568634,40.77754211,-73.96159363,40.77426147,4.5,0.9,6.2
2,2015-01-15 13:19:18 +00:00,2015-01-15 14:08:19 +00:00,5,18.16,-73.99752808,40.72436905,-73.77622223,40.64561844,52,8,60.8
2,2015-01-15 13:19:18 +00:00,2015-01-15 13:32:55 +00:00,1,1.26,-73.97343445,40.75497818,-73.98935699,40.7518959,10,1,11.8
2,2015-01-15 13:19:19 +00:00,2015-01-15 13:30:48 +00:00,1,0.66,-73.97251129,40.75341415,-73.97385406,40.76028824,8,0,8.8
2,2015-01-15 13:19:19 +00:00,2015-01-15 13:23:15 +00:00,2,0.7,-73.9793396,40.74986267,-73.985466,40.7412796,5,1,6.8
2,2015-01-15 13:19:19 +00:00,2015-01-15 13:34:16 +00:00,2,1.43,-73.99858093,40.73998642,-73.97724915,40.73668671,10.5,2,13.3
2,2015-01-15 13:19:19 +00:00,2015-01-15 13:48:48 +00:00,1,3.75,-73.99851227,40.7340126,-73.96253967,40.77272034,20,4,24.8
2,2015-01-15 13:19:20 +00:00,2015-01-15 13:23:14 +00:00,1,0.45,-73.98074341,40.76525116,-73.98443604,40.76019669,4.5,0,5.3
2,2015-01-15 13:19:20 +00:00,2015-01-15 13:30:51 +00:00,6,4.52,-74.01516724,40.71434021,-73.98786163,40.72129822,15,2,17.8
2,2015-01-15 13:19:20 +00:00,2015-01-15 13:35:47 +00:00,4,2.12,-73.97413635,40.75629044,-73.95033264,40.7713356,12.5,2.5,15.8
2,2015-01-15 13:19:21 +00:00,2015-01-15 13:31:30 +00:00,1,1.65,-73.97445679,40.7783699,-73.98401642,40.7598381,9.5,0,10.3
2,2015-01-15 13:19:23 +00:00,2015-01-15 13:32:42 +00:00,1,1.26,-73.97277069,40.76351166,-73.98479462,40.75891876,9.5,0,10.3
2,2015-01-15 13:19:23 +00:00,2015-01-15 13:21:37 +00:00,1,0.5,-73.98531342,40.74147415,-73.98972321,40.73566818,4,1.2,6
2,2015-01-15 13:19:23 +00:00,2015-01-15 13:38:03 +00:00,4,1.6,-73.98608398,40.7348671,-73.99503326,40.75006485,12,2.4,15.2
2,2015-01-15 13:19:24 +00:00,2015-01-15 13:47:36 +00:00,6,4.74,-74.00154877,40.7408638,-73.97551727,40.79371262,21,0,21.8
2,2015-01-15 13:19:24 +00:00,2015-01-15 13:41:27 +00:00,2,5.58,-73.99172974,40.7512207,-74.0129776,40.70219803,21.5,4.3,26.6
2,2015-01-15 13:19:24 +00:00,2015-01-15 13:22:50 +00:00,5,0.75,-74.00669098,40.73101425,-74.0016861,40.73771667,4.5,0,5.3
